,smiles
1248,C1=C(C=2C=CC=CC2)C(C3=CC=C(C=C3)CN4CCC(CC4)C=5N=C(NN5)C6=NC=CC=C6)=NC7=C1C8=NN=CN8C=C7
1249,N1(CCC(CC1)C=2NN=C(N2)C=3N=CC=CC3)CC4=CC=C(C=C4)C=5N=C6C(=CC5C7=CC=CC=C7)C=8N(C=C6)C=NN8
1250,O=C1N(C2CCN(CC2)CC=3C=CC(=CC3)C4=NC5=C(N=C4C6=CC=CC=C6)C=C(C=C5)C7=NN(N=N7)C)C=8C(N1)=CC=CC8
1251,C=1(N(C2=CC=CC=C2N1)C3CCN(CC3)CC4=CC=C(C5=NC=6C=CC(C7=NN(C)N=N7)=CC6N=C5C8=CC=CC=C8)C=C4)O
1252,C1NC(C2=C(N=C(C=3C=CC(=CC3)CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)C(C7=CC=CC=C7)=C2)C1)=O
1253,O=C1N(C2CCN(CC2)CC=3C=CC(=CC3)C4=NC5=C(N=C4C6=CC=CC=C6)C=CC(=C5)C7=NNN=N7)C=8C(N1)=CC=CC8
1254,C1=C(C(C=2C=CC(CN3CCC(CC3)C=4N=C(NN4)C5=CC=CC=N5)=CC2)=NC=6C1=CN=C(N6)C#N)C7=CC=CC=C7
1255,C=1N2C3=C(C=CC=C3)C1C4=C(C(NC4=O)=O)C5=CN(CCCC=6C=C(CCC2)C=C(N6)N(C)C)C7=C5C=CC=C7
1256,O=C1NC=2C(NC=3C1=CC=C(C3)C=4C=C(OC)C(OCC(O)CO)=CC4)=CC=C(C2)CCOC5=CC=C(N6CCOCC6)C=C5
1257,C=1N=C(C2=C(N=C(C=3C=CC(=CC3)CN4CCC(CC4)C5=NN=C(N5)C=6C=NC=CN6)C(C7=CC=CC=C7)=C2)C1)O
1258,N1(CCC(CC1)C=2NN=C(N2)C=3N=CC=CC3)CC4=CC=C(C=C4)C=5N=C6N=C(N=CC6=CC5C7=CC=CC=C7)NC
1259,C1(=NC=C2C(N=C(C3=CC=C(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)C=C3)C(C=7C=CC=CC7)=C2)=N1)NC
1260,N(C(=O)CC=1C=CC=CC1)C2=CC(C=3N=C4N(C=CS4)C3C5=CC=NC(NC6=CC=C(C=C6)N7CCOCC7)=N5)=CC=C2
1261,SC=1N2C(=NN1)C=3C(=NC(C4=CC=C(CN5CCC(CC5)=C6NNC(=N6)C7=NC=CC=C7)C=C4)=C(C3)C8=CC=CC=C8)C=C2
1262,O=C(NC=1C=CC(C2=NN(C=3N=CN=C(N)C32)C4CCC(N5CCN(CC5)C(=O)C)CC4)=CC1)C=6N(C=7C(C6)=CC=CC7)C
1263,O=C1N(C2CCN(CC2)CC=3C=CC(=CC3)C4=NC5=C(N=C4C6=CC=CC=C6)C=CC(=C5)C7=NN(N=N7)C)C=8C(N1)=CC=CC8
1264,C=1(N(C2=CC=CC=C2N1)C3CCN(CC3)CC=4C=CC(C5=NC=6C=C(C7=NN(C)N=N7)C=CC6N=C5C8=CC=CC=C8)=CC4)O
1265,C=1(N=CN=C2[C@@H](C[C@H](C21)C)O)N3CCN(C(=O)[C@H](CN[C@@H]4CC[C@H](CC4)OC)C=5C=CC(=CC5)Cl)CC3
1266,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(C=7C=CC=CC7)=C2)N8CCOCC8
1267,C=1N=C(C2=C(N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C=6C=CC(=NC6)OC)=CC3)C(C7=CC=CC=C7)=C2)C1)O
1268,S(C1=NC2=NC(C3=CC=C(CN4CCC(CC4)C5=NNC(=N5)C=6N=CC=CC6)C=C3)=C(C=C2C=N1)C7=CC=CC=C7)C
1269,C1=C(C(C2=CC=C(C=C2)CN3CCC(CC3)C4=NN=C(N4)C5=CC=CC=N5)=NC=6C1=CN=C(SC)N6)C7=CC=CC=C7
1270,N1(CCC(CC1)C=2NN=C(N2)C=3N=CC=CC3)CC4=CC=C(C=C4)C=5N=C6C(=CC5C7=CC=CC=C7)C=8N(C=C6)C(=NN8)C
1271,C1=C(C(C2=CC=C(CN3CCC(CC3)C=4N=C(NN4)C5=NC=CC=C5)C=C2)=NC6=C1C=7N(C=C6)C(=NN7)C)C8=CC=CC=C8
1272,C1=C(C(C=2C=CC(CN3CCC(CC3)C=4NC(=NN4)C=5C=CC=CN5)=CC2)=NC=6C1=CN=C(N6)C(N)=O)C7=CC=CC=C7
1273,O(C[C@@H](N)CC=1C=2C(NC1C(=O)N)=CC=CC2)C=3C=C(C(=NC3N)C4=C(OC=C4)C)C5=NC=6C(N=C5)=NNC6C
1274,C=1(NC=2C=CC=CC2C1C[C@@H](COC=3C(N)=NC(C=4C=COC4C)=C(C5=NC6=C(N=C5)NN=C6C)C3)N)C(=O)N
1275,C1=C(C(C2=CC=C(C=C2)CN3CCC(CC3)C4=NNC(=C4)C5=CC=NC=C5)=NC=6C1=CN=C(SC)N6)C7=CC=CC=C7
1276,C1=C(N=C2C(=C1)N=C(N2C3=CC=C(C=C3)CC(NC4=CC=CC=C4)=O)C5=CC=CN=C5N)C6=CC(=CC=C6)NC(C)=O
1277,C1=C(N=C2C(=C1)N=C(N2C3=CC=C(C=C3)CNC(C4=CC=CC=C4)=O)C5=CC=CN=C5N)C6=CC(=CC=C6)NC(C)=O
1278,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(C=7C=CC=CC7)=C2)N8CCCCC8
1279,C=1C=CN=C2N=C(C=3C=CC(=CC3)CN4CCC(CC4)C=5C=C(NN5)C6=CNC(C=C6)=O)C(C7=CC=CC=C7)=CC21
1280,O=C1N(C2CCN(CC2)CC3=CC=C(C=C3)C4=NC=5C(N=C4C6=CC=CC=C6)=CC=7NN=CC7C5)C=8C(N1)=CC=CC8
1281,O=C1N(C2CCN(CC2)CC3=CC=C(C=C3)C=4N=C5N=C(N=C(N)C5=CC4C6=CC=CC=C6)N)C=7C(N1)=CC=CC7
1282,C=1N=C(C2=C(N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C=6C=CC(=NC6)N)=CC3)C(C7=CC=CC=C7)=C2)C1)O
1283,C1(N(C2=CC=CC=C2N1)C3CCN(CC3)CC=4C=CC(C5=C(N=C(C(N5)=O)CC=6C=CC(=CC6)O)C7=CC=CC=C7)=CC4)=O
1284,C1(N(C2=CC=CC=C2N1)C3CCN(CC3)CC=4C=CC(C5=C(N=C(C(N5)=O)CC6=CC=CC=C6)C7=CC=CC=C7)=CC4)=O
1285,C=1(N(C2=CC=CC=C2N1)C3CCN(CC3)CC4=CC=C(C=5C(=NC(=C(N5)O)CC(C)C)C6=CC=CC=C6)C=C4)O
1286,C=1N=C(C2=C(N=C(C=3C=CC(=CC3)CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=N6)C(C7=CC=CC=C7)=C2)C1)O
1287,C1=C(C(C=2C=CC(CN3CCC(CC3)C=4N=C(NN4)C5=CC=CC=N5)=CC2)=NC=6C1=CN=C(N6)OC)C7=CC=CC=C7
1288,C1=C(N=C2C(=C1)N=C(N2C3=CC=C(C=C3)CNC(C4=CC=CC(=C4)F)=O)C5=CC=CN=C5N)C6=CC(=CC=C6)NC(C)=O
1289,C1=C(N=C2C(=C1)N=C(N2C3=CC=C(C=C3)CC(NC4=CC=CC(=C4)F)=O)C5=CC=CN=C5N)C6=CC(=CC=C6)NC(C)=O
1290,C1=CC=C(C2=C(N3C=CSC3=N2)C4=CC=NC(=N4)NC5=CC=CC(=C5)N6CCOCC6)C=C1NC(=O)CC7=CC=CC=C7
1291,C=1C2=C(N=C(C1)CCCN3C=C(C4=C3C=CC=C4)C=5C(NC(C5C=6C7=C(N(C6)CCC2)C=CC=C7)=O)=O)N8CCCC8
1292,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(C=7C=CC=CC7)=C2)N8C=NC=C8
1293,OC=1N(C2CCN(CC2)CC3=CC=C(C=C3)C=4N=C5N(N=C(N)C5=CC4C6=CC=CC=C6)CCO)C7=C(N1)C=CC=C7
1294,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(=C2)C7=CC=CC=C7)N8CC=9N(CC8)C=NN9
1295,C=1C=C(C=C2C1N=C(C=3C=CC=CC3)C(=N2)C4=CC=C(CN5CCC(CC5)N6C7=C(NC6=O)C=CC=C7)C=C4)C(=O)NCCN(CC)CC
1296,C=1C(=NC2=C(C1)N=C(C3=CC=C(CN4CCC(CC4)C5=NN=C(N5)C=6N=CC=CC6)C=C3)C(C7=CC=CC=C7)=N2)N8CCN(CC8)C
1297,C1(=NC=C2C(=N1)N=C(C3=CC=C(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)C=C3)C(C=7C=CC=CC7)=C2)NCCN(C)C
1298,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(C7=CC=CC=C7)=C2)N8CCC(CC8)O
1299,C=1(N=CC2=C(N1)N=C(C(C3=CC=CC=C3)=C2)C4=CC=C(CN5CCC(CC5)C6=NN=C(N6)C=7C=CC(=NC7)N)C=C4)N8CCN(CC8)C
1300,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(C7=CC=CC=C7)=C2)N8C[C@H](NCC8)O
1301,C1(=CC=C2C(=N1)N=C(C(C3=CC=CC=C3)=N2)C4=CC=C(CN5CCC(CC5)C=6NN=C(N6)C7=CC=C(N=C7)N)C=C4)N8CCN(CC8)C
1302,C1(=NC=C2C(=N1)N=C(C3=CC=C(C=C3)CN4CCC(CC4)C5=NNC(=N5)C=6N=CC=CC6)C(=C2)C7=CC=CC=C7)N8CCN(CC8)S(C)(=O)=O
1303,N=1C(=CC2=C(C1)N=C(C3=CC=C(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)C=C3)C(C7=CC=CC=C7)=C2)N8CCN(CC8)C
1304,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(C7=CC=CC=C7)=C2)N8CCN(CC8)C
1305,ClCC=1N2C(=NN1)C=3C(=NC(C4=CC=C(CN5CCC(CC5)C=6NN=C(N6)C=7N=CC=CC7)C=C4)=C(C3)C8=CC=CC=C8)C=C2
1306,C1=C(C(=NC2=C1C=3N(C=C2)C(=NN3)CCl)C4=CC=C(CN5CCC(CC5)C=6N=C(NN6)C7=NC=CC=C7)C=C4)C8=CC=CC=C8
1307,C=1(N=CC2=C(N1)N=C(C(C3=CC=CC=C3)=C2)C4=CC=C(CN5CCC(CC5)C6=NN=C(N6)C=7C=CC(NC7)=O)C=C4)N8CCN(CC8)C
1308,C=1(N=CC2=C(N1)N=C(C3=CC=C(CN4CCC(CC4)C5=NN=C(N5)C=6N=CC=CN6)C=C3)C(C7=CC=CC=C7)=C2)N8CCN(CC8)C
1309,S1C=2N(C(=C(N2)C3=CC(NC(=O)CC4=CC=CC=C4)=CC=C3)C=5N=C(N=CC5)NC=6C=C(N7C(=O)CCC7)C=CC6)C=C1
1310,C=1(C=CC2=C(N1)N=C(C(C3=CC=CC=C3)=N2)C4=CC=C(CN5CCC(CC5)C6=NN=C(N6)C=7C=CC=CN7)C=C4)N8CCN(CC8)CCO
1311,S1C=2N(C(=C(N2)C3=CC(NC(=O)C=4C(F)=CC=CC4F)=CC=C3)C=5N=C(N=CC5)NC=6C=C(N7C(=O)CCC7)C=CC6)C=C1
1312,N1(CCC(N2C=C(N=C2)C3=NC=CC=C3)CC1)CC4=CC=C(C=C4)C5=NC6=C(C=C5C7=CC=CC=C7)C=8N(C=C6)C(=NN8)N
1313,C=1(N=CC2=C(N1)N=C(C(C3=CC=CC=C3)=C2)C4=CC=C(CN5CCC(CC5)C6=NN=C(N6)C=7N=CC=CN7)C=C4)N8CCN(CC8)CCO
1314,C=1(C=CC2=C(N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C=6N=CC=CN6)=CC3)C(C7=CC=CC=C7)=N2)N8CCN(CC8)C
1315,FC=1C=C(CN2C=3C(C(C=4C=C5NC=6C(NC(=O)C5=CC4)=CC(=CC6)CCOC7=CC=C(N8CCOCC8)C=C7)=C2)=CC=NC3)C=C(F)C1F
1316,C1=NC(=C2C(=C1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(C7=CC=CC=C7)=C2)N8CCN(CC8)C
1317,C=1(C=CC2=C(N1)N=C(C3=CC=C(CN4CCC(CC4)C5=NN=C(N5)C=6C=CC=CN6)C=C3)C(C7=CC=CC=C7)=N2)N8CCN(CC8)C
1318,C1=C(C(C2=CC=C(CN3CCC(CC3)C=4N=C(NN4)C5=NC=CC=C5)C=C2)=NC6=C1C=7N(C=C6)C(=NN7)S)C8=CC=CC=C8
1319,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(C7=CC=CC=C7)=C2)N8CC(CC8)(F)F
1320,C1(=CC=C2C(=N1)N=C(C(C3=CC=CC=C3)=N2)C4=CC=C(C=C4)CN5CCC(CC5)C=6NN=C(N6)C7=CC=C(N=C7)N)N8CCN(CC8)CCO
1321,C=1C(=CC=C2N=C(C(=NC12)C3=CC=CC=C3)C=4C=CC(=CC4)CN5CCC(CC5)N6C7=C(NC6=O)C=CC=C7)C(NCCN(CC)CC)=O
1322,N1=CC=C2C(=C1N3CCN(CC3)C)N=C(C4=CC=C(CN5CCC(CC5)C6=NN=C(N6)C7=NC=CC=C7)C=C4)C(C8=CC=CC=C8)=C2
1323,C1=C(C(C2=CC=C(CN3CCC(CC3)C=4N=C(NN4)C5=NC=CC=C5)C=C2)=NC6=C1C=7N(C=C6)C(=NN7)O)C8=CC=CC=C8
1324,O=C1N2C(=NN1)C=3C(=NC(C4=CC=C(CN5CCC(CC5)C=6NN=C(N6)C=7N=CC=CC7)C=C4)=C(C3)C8=CC=CC=C8)C=C2
1325,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(=C2)C7=CC=CC=C7)N8CCN(CC8)CCO
1327,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(C7=CC=CC=C7)=C2)N8C[C@@H](NCC8)C
1328,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(C7=CC=CC=C7)=C2)N8C[C@H](NCC8)C
1329,C1=C(C(=NC2=C1C=3N(C=C2)C(=NN3)CNCCO)C4=CC=C(C=C4)CN5CCC(CC5)C=6N=C(NN6)C7=NC=CC=C7)C=8C=CC=CC8
1330,OCCNCC=1N2C(=NN1)C=3C(=NC(C4=CC=C(CN5CCC(CC5)C=6NN=C(N6)C=7N=CC=CC7)C=C4)=C(C3)C8=CC=CC=C8)C=C2
1331,N1(CCC(CC1)C=2NN=C(N2)C=3N=CC=CC3)CC4=CC=C(C=C4)C=5N=C6C(=CC5C7=CC=CC=C7)C=8N(C=C6)C(=NN8)N
1332,C1=C(C(C2=CC=C(CN3CCC(CC3)C=4N=C(NN4)C5=NC=CC=C5)C=C2)=NC6=C1C=7N(C=C6)C(=NN7)N)C8=CC=CC=C8
1333,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(=C2)C7=CC=CC=C7)N8CCC(CC8)N(C)C
1334,C=1(C=CC2=C(N1)N=C(C(C=3C=CC=CC3)=N2)C4=CC=C(CN5CCC(CC5)C6=NN=C(N6)C=7N=CC=CN7)C=C4)N8CCN(CC8)CCO
1335,C=1N=C(C2=C(N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C=6C=CC(=NC6)O)=CC3)C(C7=CC=CC=C7)=C2)C1)O
1336,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(=C2)C7=CC=CC=C7)N8CCN(CC8)C(=O)C
1337,C1=C(C(C=2C=CC(=CC2)CN3CCC(CC3)N4C=5C(N=C4O)=CC=CC5)=NC=6N(N=C(N)C16)CCC=7N=CNC7)C8=CC=CC=C8
1338,OC=1N(C2CCN(CC2)CC3=CC=C(C=C3)C=4N=C5N(N=C(N)C5=CC4C6=CC=CC=C6)CCC=7NC=NC7)C8=C(N1)C=CC=C8
1339,O=C(NC=1N2C(=NN1)C=3C(=NC(C4=CC=C(CN5CCC(CC5)C=6NN=C(N6)C=7N=CC=CC7)C=C4)=C(C3)C8=CC=CC=C8)C=C2)N
1340,C1=C(C(=NC2=C1C=3N(C=C2)C(=NN3)NC(=O)N)C4=CC=C(C=C4)CN5CCC(CC5)C=6N=C(NN6)C7=NC=CC=C7)C8=CC=CC=C8
1341,O(C=1C=C(C2=NN(C=3N=CN=C(N)C23)C4CCC(N5CCN(CC5)C(=O)C)CC4)C=CC1NC(=O)C=6N(C=7C(C6)=CC=CC7)C)C
1342,C1(=NC=C2C(=N1)N=C(C3=CC=C(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)C=C3)C(=C2)C7=CC=CC=C7)N8CCS(CC8)(=O)=O
1343,C=1(N=CC2=C(N1)N=C(C(C3=CC=CC=C3)=C2)C4=CC=C(CN5CCC(CC5)C6=NN=C(N6)C7=CC=[N+](C=C7)O)C=C4)N8CCN(CC8)C
1344,O=C(NC1=CC(=CC(=C1)C(=NNC(=N)N)C)C(=NNC(=N)N)C)NCCCN(CCCNC(=O)NC2=CC(=CC(=C2)C(=NNC(=N)N)C)C(=NNC(=N)N)C)C
1345,C1(=NC2=C(C=C(C3=CC=CC=C3)C(=N2)C4=CC=C(C=C4)CN5CCC(CC5)C6=NN=C(N6)C=7C=CC(NC7)=O)C=N1)N8CCN(CC8)CCN(C)C
1346,C1(=NC=C2C(=N1)N=C(C=3C=CC(=CC3)CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)C(=C2)C7=CC=CC=C7)N8CCN(CC8)C(=O)N(C)C
1347,C=1(N=CC2=C(N1)N=C(C(C3=CC=CC=C3)=C2)C4=CC=C(C=C4)CN5CCC(CC5)C6=NN=C(N6)C=7C=CC(=NC7)O)N8CCN(CC8)CCO
1348,C=12C3=C(C4=C5C1N(C6=CC=CC=C26)[C@]7(O[C@@H](N5C=8C=CC=CC48)C[C@H]([C@H]7OC)N(C(=O)C=9C=CC=CC9)C)C)C(NC3)=O
1349,C1(=NC=C2C(=N1)N=C(C=3C=CC(=CC3)CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)C(=C2)C7=CC=CC=C7)N8CCN(CC8)C(=O)CN(C)C
1350,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(=C2)C7=CC=CC=C7)N8C[C@@H](N[C@@H](C8)C)C
1351,C1(=NC2=C(C=C(C3=CC=CC=C3)C(=N2)C4=CC=C(C=C4)CN5CCC(CC5)C6=NN=C(N6)C=7N=CC=CN7)C=N1)N8CCN(CC8)CCN(C)C
1352,C=1(N=CC2=C(N1)N=C(C(C3=CC=CC=C3)=C2)C4=CC=C(C=C4)CN5CCC(CC5)C6=NN=C(N6)C=7C=CC(=NC7)N)N8CCN(CC8)CCO
1353,C=12C(=O)C(=CC(C1)=O)[C@@H]([C@@H](C)C[C@H](OC)[C@H](OC)[C@@H](C)C=C(C)[C@@H]([C@@H](OC)C=CC=C(C)C(N2)=O)OC(=O)N)OC
1354,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(=C2)C7=CC=CC=C7)N8C[C@@H](NC[C@H]8C)C
1355,O=C(NC1=CC(=CC(=C1)C(=NNC(=N)N)C)C(=NNC(=N)N)C)C=2C=C(C(=O)NC3=CC(=CC(=C3)C(=NNC(=N)N)C)C(=NNC(=N)N)C)C=CC2
1356,C1(=NC2=C(N=C(C3=CC=CC=C3)C(=N2)C4=CC=C(C=C4)CN5CCC(CC5)C6=NN=C(N6)C=7C=CC=CN7)C=C1)N8CCN(CC8)CCN(C)C
1357,C1(=NC2=C(N=C(C=3C=CC=CC3)C(=N2)C4=CC=C(C=C4)CN5CCC(CC5)C6=NN=C(N6)C=7N=CC=CN7)C=C1)N8CCN(CC8)CCN(C)C
1358,C1(=NC2=C(C=C(C3=CC=CC=C3)C(=N2)C4=CC=C(C=C4)CN5CCC(CC5)C6=NN=C(N6)C7=NC=CC=C7)C=N1)N8CCN(CC8)CCN(C)C
1359,N1(CCC(CC1)C=2NN=C(N2)C=3N=CC=CC3)CC4=CC=C(C=C4)C=5N=C6C(C=7N(C(=NN7)CN8CCN(CC8)C)C=C6)=CC5C9=CC=CC=C9
1360,C1=C(C(=NC=2C=CN3C(C12)=NN=C3CN4CCN(CC4)C)C5=CC=C(C=C5)CN6CCC(CC6)C=7N=C(NN7)C8=NC=CC=C8)C=9C=CC=CC9
1361,O=C(NC1=CC(=CC(=C1)C(=NNC(=N)N)C)C(=NNC(=N)N)C)NCCCCCCNC(=O)NC2=CC(=CC(=C2)C(=NNC(=N)N)C)C(=NNC(=N)N)C
1362,C1(=NC2=C(C=C(C3=CC=CC=C3)C(=N2)C4=CC=C(C=C4)CN5CCC(CC5)C6=NN=C(N6)C=7C=CC(=NC7)N)C=N1)N8CCN(CC8)CCN(C)C
1363,C1(=NC=C2C(=N1)N=C(C=3C=CC(=CC3)CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)C(=C2)C7=CC=CC=C7)N8CCN(CC8)C9CN(C9)C
1364,C=1(N=CC2=C(N1)N=C(C(C3=CC=CC=C3)=C2)C4=CC=C(C=C4)CN5CCC(CC5)C6=NN=C(N6)C7=CC=[N+](C=C7)O)N8CCN(CC8)CCO
1365,C1(=NC=C2C(=N1)N=C(C=3C=CC(CN4CCC(CC4)C5=NN=C(N5)C6=NC=CC=C6)=CC3)C(=C2)C7=CC=CC=C7)N8C[C@@H](O[C@@H](C8)C)C
1366,C1(=NC2=C(C=C(C3=CC=CC=C3)C(=N2)C4=CC=C(C=C4)CN5CCC(CC5)C6=NN=C(N6)C7=CC=[N+](C=C7)O)C=N1)N8CCN(CC8)CCN(C)C
1367,C1=CC=C2C(C3=C4N2[C@]5(O[C@H](C[C@H]([C@H]5OC)N(C)C(=O)CCC(NCCC(NCCC(NCCC(N)=O)=O)=O)=O)N6C4=C(C7=C6C=CC=C7)C=8C3=CNC8O)C)=C1
1368,C1(O[C@@H](CC(C(=CC([C@H]([C@H](C([C@@H](C[C@@H](C=CC=CC=C([C@H](C[C@H]2O[C@](C(C(N3[C@H]1CCCC3)=O)=O)(O)[C@@H](CC2)C)OC)C)C)C)=O)OC)O)C)C)=O)[C@@H](C[C@H]4C[C@@H](OC)[C@H](O)CC4)C)=O
